track_id,hit_id
1833,"[135988, 137035, 136056]"
1834,"[135990, 137045]"
1835,"[135991, 136055, 136129, 136204, 136281]"
1836,"[136046, 137091, 136117, 137174, 136193, 137259, 137348, 137431, 156856, 156941]"
1837,"[137033, 136049, 137098, 136122, 137180, 136197, 137261, 137351, 137433, 156858, 156943, 157035, 157139, 207669, 207718, 207767, 221526, 221328, 221377, 232487, 232608]"
1838,"[136105, 136186, 136266, 136356, 136444, 155226, 156925, 155300, 155415, 155548]"
1839,"[137106, 136132]"
1840,"[136160, 136244, 137308, 136336, 136421, 136514, 156981, 155378, 157101, 155522, 157225, 155636, 157353, 157504, 207299, 207385, 221386]"
1841,"[136168, 136253, 136344, 136430, 136528, 155287, 155397, 155537, 155652, 207256, 207325, 221216]"
1842,"[137189, 136208, 136290, 155121, 156798, 155190, 156878, 155255, 156962]"
1843,"[136228, 136322, 137384, 136416, 137472, 136511, 155274, 156986, 155386, 157105, 157236, 157362, 207244, 207316, 207392, 221408]"
1844,"[136229, 136320, 136410, 136502, 136601, 155373, 155513, 155625, 155760, 207362, 206854, 207445, 206930]"
1845,"[136231, 137299, 136323, 137386, 136414, 137473, 136510, 137547, 136608, 156983, 157104, 157230, 157357, 207307, 207811, 207903, 221394]"
1846,"[136235, 137305, 136325, 137388, 136415, 137474, 136507, 137548, 136606, 137622, 157098, 157223, 157352, 157501, 207289, 207783, 207379, 207464]"
1847,"[137226, 136242, 137320, 137408, 137488, 156922, 157011, 157125, 157255, 207700, 207749, 207841, 221552]"
1848,"[136247, 137318, 136340, 137404, 136427, 137485, 136523, 137556, 156920, 157008, 157122, 157254, 207215, 207698, 207269, 207746, 207839, 221359]"
1849,"[136301, 137374, 136397, 137458, 136490, 137531, 136592, 137609, 136693, 137693, 158763, 157202, 157341, 157487, 157622, 207347, 207859, 207432, 207963, 208088]"
1850,"[137304, 136321, 137392, 137475, 137549, 156987, 157106, 157237, 157363]"
1851,"[136380, 136475, 136581, 136683, 158760, 157086, 155501, 157198, 155616, 157339, 155753, 155916]"
1852,"[136384, 137443]"
1853,"[136448, 136555, 136659, 136763, 157068, 157174, 155589, 155730, 155877, 156036, 206892, 206980]"
1854,"[136457, 137505, 136559, 137582, 136661, 136762, 158744, 157065, 158848, 155583, 157305, 155716, 157449, 155866, 157591, 156025, 207490]"
1855,"[136462, 137508, 136565, 136668, 136773, 158753, 158859, 155595, 157321, 155735, 157471, 157610, 157749, 207418, 207510]"
1856,"[136529, 137566, 137655, 137748, 137841, 158831, 160426, 160559, 157424, 157571, 157707, 157821]"
1857,"[136543, 137573, 136642, 137658, 136745, 137750, 136842, 137838, 158830]"
1858,"[136548, 137574, 136652, 136754, 136851, 158738, 157057, 158842, 158956, 155709, 157436, 155860, 157580, 156020, 157713, 156137, 207474]"
1859,"[136610, 136718, 137715, 136819, 137812, 136903, 136990, 158936, 159035, 159146, 155977, 157681, 156092, 157797, 157892]"
1860,"[136613, 137629, 136720, 137721, 136818, 137817, 136900, 137898, 136988, 137976, 158935, 160547, 159036, 159148]"
1861,"[136623, 137625, 136725, 136822, 136904, 136989, 158933, 157271, 159032, 157396, 159144, 155964, 157668, 156082, 157786, 156197, 157884, 156303]"
1862,"[136624, 136730, 136825, 136909, 157146, 157277, 157405, 155828, 155990, 156104, 156218]"
1863,"[136630, 137641, 136737, 136834, 136914, 158827, 157153, 158947, 157286, 159046, 155838, 157556, 156000, 157699, 156119, 156229]"
1864,"[136707, 136802, 136890, 136976, 159021, 157379, 159132, 157520, 159229, 157648, 156055, 157761, 156171, 157873, 156282, 157964]"
1865,"[137627, 136714, 137718, 136809, 137813, 136895, 137895, 137971, 158927, 159027, 160663, 159137, 160787, 157667, 157782, 157882, 157979]"
1866,"[137698, 136791, 137793, 136877, 137876, 136961, 137960, 159127, 160774, 159226, 160890, 157752, 157865, 157956]"
1867,"[136793, 137786, 136880, 136967, 159129, 159228, 156048, 157757, 156168, 157868, 156276, 157959]"
1868,"[136796, 136886, 136973, 159023, 157383, 159134, 157524, 159232, 157656, 156066, 157769, 156179, 156289]"
1869,"[136957, 137951, 159123, 159221]"
1870,"[137981, 136993, 138056, 137052, 137121, 137209, 137289, 158384, 156725, 158452, 158541, 158644, 208167, 208212, 208267, 221684, 232858]"
1871,"[137984, 136994, 138064, 137054, 138140, 137125, 138205, 137213]"
1872,"[138038, 137032, 138123, 137101, 138192, 138266, 138339, 158445, 158532, 158638, 158730]"
1873,"[137037, 137103, 137183, 137263, 137350, 137432, 158498, 156849, 158596, 156935, 158695, 157023, 157134, 207660, 207708, 207758, 221558]"
1874,"[137224, 138290, 137317, 137397, 137479, 137551, 158666, 156984, 158782, 157103, 158896, 157229, 159003, 157355, 208404, 208511, 221751]"
1875,"[138225, 137235, 138299, 137323, 138373, 137409, 137487, 137553, 158667, 158784, 158898, 159005, 208402, 208508, 221947, 221742]"
1876,"[138226, 137237, 138301, 137325, 137412, 137491, 158676, 156989, 158789, 158906, 159014, 208330, 208416, 208520, 221759]"
1877,"[137563, 137654, 137749, 137842, 158835, 160429, 160560, 157431, 157577, 157711, 157827, 208006]"
1878,"[138568, 137569, 137657, 137752, 137844, 160317, 162177, 160432, 162293, 160561, 159055, 157428, 159176, 157573, 159294, 157709, 159380, 208615, 208003]"
1879,"[138639, 137626, 138729, 138810, 138898, 162281, 164080, 162409, 159159, 159264, 159358, 159457]"
1880,"[138646, 137642, 138737, 137733, 138816, 137823, 138903, 137907, 162173, 162290, 162418, 159166, 159277, 159362, 159463]"
1881,"[138643, 137646, 138735, 138736, 137736, 137737, 138813, 138814, 137825, 137827, 137908, 137911, 162171, 162172, 160421, 160423, 162287, 162288, 160554, 160556, 162416, 162417, 160673, 159163, 159165, 159269, 159272, 159359, 159458]"
1882,"[137701, 137795, 137877, 137962, 160650, 160776, 160894, 157758, 157869, 157961]"
1883,"[138704, 137702, 138784, 137797, 138868, 137878, 138946, 137963, 162382, 160651, 162518, 160777, 162659, 160895, 159322, 157750, 159420, 159515]"
1884,"[138711, 137708, 138793, 137806, 138882, 138959, 162270, 162395, 162526, 159246, 159337, 159442, 159543]"
1885,"[137709, 137805, 137889, 137967, 162387, 160656, 162521, 160781, 160900, 159328, 157767, 159422, 157874, 159519, 157968]"
1886,"[137714, 137810, 137896, 137974, 162271, 160546, 162398, 160667, 160794, 159250, 157674, 159343, 157790, 159446, 157889, 159547]"
1887,"[137785, 137871, 137952, 160767, 160882, 159400, 157850, 159494, 157942]"
1888,"[137788, 137874, 137958, 160775, 160893, 159319, 157756, 159417, 157867, 159514, 157958]"
1889,"[138045, 139055]"
1890,"[138053, 138136, 138203, 138275, 158334, 158401, 158478, 158563, 208093, 208691, 208751, 208794, 221846, 232935, 232818, 232963, 305544]"
1891,"[138103, 138168]"
1892,"[138106, 139135, 138175, 139209, 138252, 139293, 138329, 139377, 138401, 160070, 160144, 160218, 160308, 192238, 192286, 213943, 226765, 226641, 226678]"
1893,"[138117, 139141, 138191, 139221, 139305, 159939, 160024, 160101]"
1894,"[139125, 138170, 139203, 138246, 139286, 138322]"
1895,"[138224, 139266, 139348, 139431, 139514, 139603, 162007, 160254, 162111, 160380, 160517, 160635, 192839, 192906, 192976, 214173]"
1896,"[138244, 139284, 138320, 139364]"
1897,"[138286, 138360, 138448, 138538, 138623, 158771, 160359, 158884, 160489, 160614, 160752, 209079, 192494, 209160, 192557]"
1898,"[138293, 138365, 138452, 138540, 138625, 158769, 160354, 158882, 160482, 158993, 160611, 159106, 160746, 159209, 160866, 209073, 209155]"
1899,"[138294, 138370, 138457, 138554, 158669, 160255, 160383, 160520, 160643, 192360, 192442, 214009]"
1900,"[138357, 139399, 138451, 138547, 160258, 160387, 160525, 160647, 208975, 192372, 209040, 222124, 222205]"
1901,"[139365, 138394]"
1902,"[138409, 139462, 138503, 139553, 138594, 139640, 138681, 139714, 138764, 139781, 165641, 163846, 165748, 163976, 160580, 160704, 160840, 160974, 192596]"
1903,"[138413, 139458, 138507, 139554, 138601, 138690, 163858, 160460, 160594, 160733, 160855]"
1904,"[138415, 139463, 138509, 139559, 138603, 139644, 138694, 165652, 163862, 160465, 160603, 160741, 160865, 192486, 192556]"
1905,"[138418, 138511, 138604, 138691, 162080, 163857, 158864, 160454, 158981, 159093, 159202]"
1906,"[138422, 138515, 138608, 138696, 162081, 163859, 158871, 158988, 159099, 159204]"
1907,"[138487, 138580, 138668, 138753, 138835, 163837, 162176, 163967, 162292, 164096, 159053, 160681, 159174, 160814, 159289, 160949, 159371]"
1908,"[138563, 139609, 138654, 139690, 138743, 139766, 138820, 139833, 139899, 165733, 163958, 165837, 165944, 160807, 160943, 161041, 161151]"
1909,"[138564, 138653, 139682, 138741, 138819, 138905, 163954, 164082, 164225, 159153, 160799, 159260, 160935, 161034, 161143]"
1910,"[138570, 139613, 138661, 139696, 138749, 139770, 138831, 139840, 165635, 163840, 165741, 163970, 165850, 164100, 160695, 160833, 160966, 160967, 192595]"
1911,"[139607, 138644, 139684, 138730, 139762, 139828, 139891, 165833, 164074, 165938, 166060, 160929, 161022, 161128, 161242]"
1912,"[138647, 138733, 138811, 138895, 162274, 164073, 162402, 164215, 162531, 164356, 159251, 160917, 159344, 159445, 159545]"
1913,"[138708, 139743, 139815, 139880, 139947, 165933, 166054, 160909, 162757, 161006, 162859, 161110, 161227]"
1914,"[138709, 139744, 138791, 139817, 138879, 139881, 138954, 139950, 165934, 164204, 166055, 164346, 160911, 161008, 161114, 161230]"
1915,"[138725, 139747, 138805, 138890, 138968, 164072, 164217, 164357, 159248, 160923, 159341]"
1916,"[138776, 138864]"
1917,"[138777, 139787]"
1918,"[138779, 139790, 138867, 138945, 164194, 164338, 164495, 160990, 161095, 161212]"
1919,"[138854, 138935, 162507, 164327, 162650, 164480, 159401, 161071, 159498, 161185]"
1920,"[138865, 139859]"
1921,"[138971, 140041, 139070, 140130, 139154, 140224, 139230, 140296, 139313, 161692, 161782, 161864, 161935, 193107, 193144, 193174, 214266, 226993]"
1922,"[138993, 139093, 139177, 161624, 159878, 161711, 159961, 161795, 160043, 161879, 188680]"
1923,"[139189, 139273, 139360, 139444, 161895, 160130, 161965, 162045, 162158, 192771, 192822, 214302, 226918]"
1924,"[140180, 139191]"
1925,"[140179, 139192, 140253, 139270, 140319, 139352, 140382, 139435, 140453, 139522, 161947, 162027, 162128, 162257, 193254, 193336, 193407, 214318, 214376]"
1926,"[140181, 139195, 140255, 139277, 140321, 139356, 139439, 139525, 161948, 162031, 162130, 162261, 192799]"
1927,"[140188, 139197, 140262, 139280, 140326, 139363, 140387, 139445, 161892, 161962, 162040, 162155, 193225, 193294, 214474, 214522, 227037]"
1928,"[140189, 139198, 140263, 139282, 140325, 139362, 140386, 139443, 140458, 139529, 161958, 162036, 162143, 162266, 193281, 193356, 214513]"
1929,"[139255, 139334, 139425, 139512, 139605, 161941, 160187, 162022, 160271, 162124, 160395, 162252, 160532, 192802, 192866, 192927, 214148]"
1930,"[139321, 139410, 139501, 139592, 162006, 160248, 162112, 160381, 160519, 160642, 192853, 192361, 192917, 192444, 214188]"
1931,"[139322, 139415, 139506, 139597, 162017, 160256, 162120, 162250, 162380, 192792, 192860, 192923, 214143, 214195]"
1932,"[140312, 139327, 140375, 140449, 140528, 161945, 163692, 162029, 162131, 162262, 193278, 193353, 214514]"
1933,"[140401, 139455, 140483, 139552, 140566]"
1934,"[139467, 139562, 139645, 139721, 165649, 167388]"
1935,"[140409, 139469, 140494, 140577, 139647, 140660, 139723, 167390, 162202, 162338, 162478, 162618, 193430, 193512, 193623]"
1936,"[139471, 139564, 139648, 139725, 165653, 162197, 160463, 162334, 160595, 162472, 160735, 160858, 192933, 193012, 193090]"
1937,"[140468, 139540, 140552, 139631, 140636, 139708, 140717, 169147, 167381, 167491, 162308, 162452, 162590, 162734, 193484, 193593]"
1938,"[140479, 139544, 140562, 140642, 140723, 169153, 167382, 169277, 167493, 162310, 164114, 162454, 164267, 162594, 162735, 193481, 193583]"
1939,"[139549, 139638, 139716, 139783, 165646, 165751, 162312, 160588, 162460, 160724, 160848, 160982, 192998, 193081]"
1940,"[139611, 139691, 139768, 139836, 165736, 165841, 165949, 162552, 160813, 160950, 161044]"
1941,"[140539, 139615, 140625, 139695, 140707, 140785, 169138, 167368, 169262, 167480, 169383, 169382, 167601, 162428, 164236, 162568, 164400, 162712, 162812, 193554]"
1942,"[139670, 139752, 139823, 139885, 139953, 165832, 165937, 166058, 162688, 160924, 162778, 161020, 161126, 161243]"
1943,"[139672, 140685, 139751, 139821, 139884, 139952, 165826, 167578, 165935, 167712, 167830, 162679, 162765, 162869, 162978]"
1944,"[140677, 139737, 140757, 139809, 140831, 139877, 140918, 139945, 169471, 167709, 169589, 167826, 162677, 162763, 162873, 162982]"
1945,"[140675, 139740, 140755, 139814, 140830, 139879, 139949, 167711, 167828, 162680, 162768, 162876, 162983]"
1946,"[139788, 139861, 139928, 166034, 167807]"
1947,"[140746, 139792, 140819, 140905, 169581, 167814, 169710, 162843, 164724, 162946, 164843]"
1948,"[140740, 139797, 140814, 139867, 140902, 139934, 167817, 167935, 162746, 162850, 162958]"
1949,"[140672, 140750, 139799, 140825, 140912, 169468, 167700, 169584, 167821, 169715, 167939, 162755, 164631, 162858, 164743, 162970]"
1950,"[139802, 139870, 139938, 165925, 167698, 166046]"
1951,"[139962, 140934, 140043, 141013]"
1952,"[139963, 140943, 140048, 141026, 140138, 141098, 140228, 141173, 165274, 163416, 163500, 163588, 163683, 194217]"
1953,"[139972, 140952]"
1954,"[140027, 141008, 140120, 141086, 140212, 141161, 141233, 163491, 163583, 163678, 194208, 194270, 194326, 214799, 227389, 227409, 306123]"
1955,"[140929, 140039, 141020, 140132, 141091, 140225, 141169, 140297, 163420, 163504, 163592, 163686, 193641]"
1956,"[140110, 141073, 140208, 140274, 140342]"
1957,"[140187, 141143, 141211, 141281, 141357, 165468, 163636, 165538, 163721, 165616, 163805, 165728, 163944, 194343, 194397, 194442, 214861, 215066, 227440]"
1958,"[140249, 141196, 140317, 141266, 140380, 141341, 140450, 141419, 140526, 163769, 163900, 164041, 164179, 194456, 193917, 194526, 194613, 214916]"
1959,"[140256, 140324, 140385, 140459, 163628, 163712, 163797, 163939, 193786, 193844, 214667, 214710, 227312]"
1960,"[140301, 141243, 140364, 141319, 140438, 141400, 140517, 141503, 165574, 163767, 165688, 163896, 164042, 164182]"
1961,"[140350, 141304, 140421, 141386, 140502, 141485, 140583, 141567, 140662, 141646, 170895, 163992, 164133, 164285, 164439, 164615, 194640, 194755]"
1962,"[140397, 140481, 140563, 140644, 140724, 169151, 169276, 164115, 164268, 164430, 164602, 194012, 194153]"
1963,"[140399, 140484, 140572, 140656, 169168, 162198, 163997, 164144, 164296, 164459]"
1964,"[140405, 140490, 141475, 141558, 140651, 141636, 169159, 170891, 171004, 163986, 164127, 164279, 164438, 164614, 194031, 194174]"
1965,"[140407, 140488, 140567, 140648, 140727, 169152, 169275, 162303, 164112, 164264, 164426, 164595, 194146]"
1966,"[140464, 141443]"
1967,"[140474, 141464, 140560, 141550, 141632, 170893, 165754, 163990, 165872, 164135, 165997, 164289, 166125, 164445, 194562, 194667, 194789]"
1968,"[141367, 140477, 141469, 141548, 141625]"
1969,"[140532, 141518, 140615, 141601, 140700, 141685, 140779, 140852, 169251, 170968, 169370, 171077, 169480, 171185, 164374, 164539, 164670, 164781]"
1970,"[140537, 141520, 140617]"
1971,"[140541, 140620, 140705, 140783, 169257, 169374, 169482, 164380, 164549, 164681, 164797]"
1972,"[141449, 140545, 141530, 140627, 141614, 141704, 141787, 170878, 170989, 171091, 165957, 164246, 164406, 164573, 164696, 194707]"
1973,"[140606, 141586, 140689, 141671, 140767, 140841, 140928, 169364, 171070, 169475, 171179, 169597, 171299, 164524, 164653, 164761, 164870]"
1974,"[140676, 140754, 140828, 140915, 169585, 169716, 164633, 164746, 164860]"
1975,"[140702, 141692]"
1976,"[140738, 140811, 140899, 169578, 169708, 162839, 164721, 164840]"
1977,"[140739, 141735, 140812, 141828, 141912]"
1978,"[140781, 141779]"
1979,"[140797, 141808, 140884, 141893, 171276, 171407, 166367, 164712, 164834]"
1980,"[140931, 142021, 141016, 141088, 141162, 141232, 165345, 165421, 165490, 165567, 194841, 194892, 194943, 215257, 227827]"
1981,"[141940, 140935, 142037, 142130, 142217, 165277, 166941, 167034, 167125, 167208, 195360, 195408, 195461, 215446, 227922, 306358]"
1982,"[141003, 142094, 141078, 141154, 141221, 141293, 165411, 165480, 165550, 165628, 194877, 194927, 194968, 215242, 215280, 227848]"
1983,"[142168, 141132, 142257, 141205, 142345, 142431, 165465, 167158, 165534, 167246, 165612, 167344, 165722, 167469, 195462, 195514, 195575, 215489, 227869]"
1984,"[142169, 141136, 142256, 142342, 142425, 142498, 165515]"
1985,"[142239, 141192, 142330, 141263, 142412, 142488, 165514, 167218]"
1986,"[141201, 141274, 141351, 141433, 165602, 165712, 165819, 194989, 195050, 195120, 215292]"
1987,"[142304, 141240, 142389, 141314, 142473, 141391, 142558]"
1988,"[141245, 141321, 141402, 141502, 165572, 165684, 165799, 165911, 194522, 194609, 215125]"
1989,"[142315, 141259, 142400, 141336, 142482, 141424, 165519, 165604, 165716, 165822, 194995, 195057, 215299, 227715]"
1990,"[141300, 141384, 141486, 141571, 170901, 165776, 164005, 165893, 164151, 166012, 164300, 166142, 194584, 194682]"
1991,"[142381, 141310, 142466, 141390, 142551, 141490, 141573, 141651, 172603, 165763, 165881, 166001, 166128, 195209, 195332]"
1992,"[141313, 141395, 141497, 141580, 165681, 165798, 165912, 195092, 195167, 215320, 215128]"
1993,"[141363, 141471, 141557, 141638, 170894, 165759, 163991, 165877, 164134, 165999, 164288, 166127, 194557, 194662, 194786]"
1994,"[141365, 141474, 141560, 141641, 172599, 165765, 165884, 166006, 166134, 195129, 194569, 195223, 194673]"
1995,"[141366, 142531, 141476, 141561, 141643, 172605, 165771, 165891, 166011, 166141, 195134, 195232]"
1996,"[141444, 141528, 141612, 141705, 141789, 172581, 170879, 172689, 170992, 172793, 171092]"
1997,"[142521, 141456, 142601, 142691, 142789, 174205, 174318, 167607, 165968, 167747, 166096, 167862, 168000, 168116, 195811]"
1998,"[142529, 141465, 142618, 141549, 142708, 141629, 142810, 172595, 174220, 165755]"
1999,"[141575, 165668, 163871, 165780]"
2000,"[142649, 141588, 142748, 141669, 142856, 141756, 142965, 141840, 143054, 141924, 172764, 174394, 172873, 174517, 173002, 174638, 166176, 167949, 168064, 166409, 168177, 166513]"
2001,"[142721, 141653, 142834, 141741, 142944, 141832, 143029, 141918, 172864, 174503, 172989, 174625, 173118, 174738, 166283, 166391, 166497]"
2002,"[141654, 141744, 141834, 141919, 172867, 172993, 173122, 166293, 166402, 166505]"
2003,"[142732, 141655, 142845, 141745, 142956, 141836, 143045, 141921, 172872, 174514, 172997, 174633, 166175, 167943, 166304, 166413, 166514]"
2004,"[141725, 142923, 141817, 143010, 141901, 172976, 173106, 166372, 166474]"
2005,"[142819, 141726, 142933, 141822, 143017, 141906, 172983, 174624, 173115, 174737, 166278, 168027, 166387, 168150, 166492]"
2006,"[141737, 141830, 141911, 172981, 171282, 173111, 171413, 166377, 166479]"
2007,"[141757, 141927, 171067, 171176, 171297, 166179, 164518, 166307]"
2008,"[142017, 143122, 142108, 143209, 142205, 142294, 168703, 166945, 167040, 167134, 167216, 189643, 195896, 195947, 215801, 215835, 228222, 306466]"
2009,"[142085, 143188, 142175, 143271, 142264, 143362, 142355, 142436, 167156, 167243, 167341, 167464, 196020, 196072, 196124, 215668, 215722, 228109]"
2010,"[142086, 143202]"
2011,"[142087, 143193, 142176, 143274, 142265, 143359]"
2012,"[142164, 142249, 142332, 142414, 142485, 142572, 167299, 167422, 167544, 167680, 167805, 195649, 195714]"
2013,"[142232, 142322, 142408, 142487, 167224, 167326, 167447, 167569, 195554, 195623, 215715]"
2014,"[142234, 143332, 142325, 143420, 142407, 143486, 143559, 168976, 167219, 169077, 167320, 169211, 167440, 169343, 196607, 196678, 216089]"
2015,"[143258, 142246, 143349, 143436, 143501, 143571, 168992, 169092, 169230, 169359, 196544, 196623, 196696, 216100]"
2016,"[142305, 143408, 143476, 143553, 143632, 169070, 169206, 169334, 196595, 196668, 196754, 216074, 215895, 216129]"
2017,"[142308, 143404, 142391, 143471, 142476, 143543, 142562, 143622, 142644, 143706, 169184, 167406, 169310, 167527, 169432, 167664, 167797]"
2018,"[142309, 143407, 142394, 143474, 143549, 143629, 169061, 167302, 169200, 167427, 169324, 167549, 169453, 196097, 196154, 196220, 215934]"
2019,"[142379, 142465, 142552, 142635, 142719, 175851, 174224, 167508, 167650, 167782, 167898]"
2020,"[142385, 142474, 142563, 142645, 167293, 167424, 167547, 167685, 196093, 195584, 196153, 195660, 196219, 215746]"
2021,"[142445, 142538, 142626, 142716, 174226, 165766, 167519, 165885, 167658, 167793, 167911, 195779]"
2022,"[142447, 143518, 142532, 143591, 142617, 143671, 142702, 143742, 142803, 143816, 175841, 175956, 169395, 167623, 169519, 167757, 169642, 167870, 169795, 168008]"
2023,"[142449, 142533, 142616, 142701, 142801, 174209, 174323, 167616, 167750, 167869, 168005]"
2024,"[142453, 143528, 142537, 143603, 143682, 143751, 175844, 177499, 175959, 177633, 169403, 167624, 169524, 167759, 169646, 169799]"
2025,"[142457, 143521, 142542, 142629, 142714, 175849, 167502, 167647, 167777, 167894, 196257, 196357]"
2026,"[142463, 142549, 142634, 142720, 167401, 167524, 167662, 167796]"
2027,"[143516, 142516]"
2028,"[142525, 142610, 142696, 142794, 175835, 174206, 174321, 167613, 167749, 167867, 168004, 195819]"
2029,"[142526, 142612, 142700, 142804, 174215, 174330, 165858, 167630, 165979, 167765, 167879, 168017, 195741, 195847]"
2030,"[142527, 142613, 142703, 142807, 175845, 174216, 175963, 174332, 167636, 167768, 167885]"
2031,"[142585, 143652, 142674, 143726, 142772, 143802, 142891, 143886, 175827, 175934, 176052, 169500, 167732, 169626, 167854, 169784, 167990, 169897, 168106, 196293]"
2032,"[142660, 143716, 142757, 143789, 142868, 143874, 143964, 176043, 177725, 176141, 177837, 176255, 177960, 169748, 167963, 169869, 169977, 170090]"
2033,"[142728, 143761]"
2034,"[142734, 142847, 142959, 143047, 174513, 174632, 167947, 168063, 168179, 168298]"
2035,"[142736, 143773, 142851, 143861, 143954, 144047, 176035, 177719, 176137, 177832, 176251, 177956, 169744, 167961, 169870, 168085, 169978]"
2036,"[142738, 143769, 142850, 143853, 142960, 143947, 143049, 144039, 176129, 176244, 169721, 167946, 169841, 168062, 169951, 168176, 168295]"
2037,"[142818, 143836, 142931, 143928, 144018, 176229, 177938, 176347, 178084, 169813, 169928, 168138, 170041]"
2038,"[142825, 143830, 142935, 143927, 143019, 144015, 176230, 176349, 168024, 168148, 168263]"
2039,"[142828, 143837, 142936, 143933, 143023, 144024, 176121, 177820, 176234, 176356, 169828, 168040, 168161, 170053, 168276]"
2040,"[142902, 142998, 176330, 174723, 168123, 168239]"
2041,"[142919, 143911, 143009, 144003, 176221, 176339, 169918, 168134, 170026, 168248]"
2042,"[144051, 143071, 143152, 143230, 143319, 168712, 168805, 168895, 189793, 189941, 196990, 196395, 197035, 216153, 228463, 228497, 302706, 306721]"
2043,"[143077, 143158, 143237, 168649, 168732, 168831, 189814, 196418, 215969, 216000, 228478, 302616, 306611]"
2044,"[143089, 143169, 143245]"
2045,"[144171, 143195, 144242, 143279, 144307, 143371]"
2046,"[143256, 143346, 143432, 143498, 143568, 168987, 169088, 169224, 169355, 196615, 196685, 216095]"
2047,"[143259, 143350, 143437, 143502, 143573, 168994, 169094, 169231, 169360, 196545, 196622, 196695, 216099]"
2048,"[143262, 143354, 143440, 143507, 143575, 168997, 169096, 169234, 196548, 196624, 196698, 216102]"
2049,"[143269, 143358, 143446, 143511, 168918, 169004, 169108, 169243, 196557, 196632, 216044, 216106, 228393]"
2050,"[143342, 143430, 143496, 143565, 168985, 169082, 169217, 169349, 196609, 196681, 216088]"
2051,"[143400, 143470, 143545, 143624, 169057, 169190, 169322, 169447, 196648, 196727, 196800, 216113]"
2052,"[143517, 144488, 143590, 144559, 143672, 143744, 143820, 179217, 177497, 179318, 169405, 171103, 169528, 171237, 169651, 171369, 169803]"
2053,"[144435, 143524, 144501, 144577, 144658, 170918, 171036, 171156, 171271, 197254, 197330, 216462, 216266]"
2054,"[143526, 144498, 143601, 144569, 143679, 144647, 143748, 144726, 179218, 179319, 169399, 171105, 169523, 171236, 169644, 171367, 171509, 197358, 197442]"
2055,"[144482, 143580, 144555, 143662, 144638, 143734, 144716]"
2056,"[144478, 143581]"
2057,"[143654, 143727, 143806, 143888, 175826, 177483, 177618, 177741, 169504, 169631, 169787, 169903, 196889]"
2058,"[144665, 143767, 144751, 143852, 144855, 143946, 144973, 144038, 179510, 179621, 169723, 171429, 169844, 171555, 169954, 171682, 171801]"
2059,"[143778, 143863, 143955, 144046, 176031, 177718, 176135, 177831, 177955, 169742, 169864, 169970, 170087]"
2060,"[143825, 143918, 144010, 177932, 178080, 169922, 170032]"
2061,"[143831, 143926, 144013, 177931, 178078, 169916, 170024]"
2062,"[144052, 144992, 144125, 145066, 144197, 145129, 144266, 145206, 144332, 172268, 170560, 172343, 170647, 172431, 172513, 197994, 197513, 198051, 198103, 216715, 216547, 216751, 228881]"
2063,"[144055, 144135, 144205, 144274, 170501, 170578, 170666, 190098, 197487, 197528, 216536, 228869, 302804, 306849]"
2064,"[144058, 144133, 144201]"
2065,"[144060, 144998, 144130, 145071, 144200, 145132, 144265, 145207, 144331, 145271, 172260, 170551, 172331, 172416, 172498, 198041, 198090, 216740, 229009]"
2066,"[144064, 145002, 144138, 145077, 144212, 144282, 172209, 170502, 172288, 170579, 172364, 170667, 190099, 190236, 197973, 197488, 198022, 197529, 216701, 216537, 228872, 302891, 306974]"
2067,"[144990, 144118, 145062, 144189, 145125, 145202, 145268, 172259, 172334, 172418, 172501, 198043, 198091, 216741, 229008]"
2068,"[144993, 144119, 145069, 144193, 145134, 145209, 172201]"
2069,"[144344, 145275, 144400, 144455, 144513, 144590, 172619, 170921, 171038, 171154, 171267, 197679, 197750, 197854]"
2070,"[144346, 144403, 144461, 144523, 170823, 170938, 171054, 197623, 197653, 197705, 216436, 216486]"
2071,"[144388, 144445, 144504, 144580, 170920, 171037, 171155, 171269, 197681, 197752, 216453]"
2072,"[144434, 145387, 145451, 145513, 145592, 182662, 172610, 172727, 172835, 172961, 198213, 198293]"
2073,"[144475, 145428, 144549, 144550, 145495, 144632, 145567, 144707, 145639, 144806, 145715, 182646, 180884, 182743, 181009, 182884, 181159, 172798, 172929, 171219, 173055, 173196, 198419]"
2074,"[144526, 145483, 145549, 145623, 145695, 145786, 182727, 182862, 182996, 173025, 173167, 173265, 173361]"
2075,"[144529, 144613, 144691, 144786, 144898, 180990, 181127]"
2076,"[144534, 144616, 144693, 144785, 144896, 179288, 180985, 179408, 181115, 179531, 181255, 171319, 171464, 171591, 171710]"
2077,"[144604, 144677, 144767, 144865, 144979, 179507, 181233, 179616, 181356, 179742, 181479, 171423, 171550, 171674, 171792]"
2078,"[144610, 145542, 144690, 145616, 144783, 144891, 180986, 181120, 181256, 173017, 171320, 173159, 171467, 173261, 171596, 171713]"
2079,"[144611, 144695]"
2080,"[144672, 144762, 144861, 144978, 181096, 179513, 181234, 179622, 181359, 171434, 171561, 171684, 171805]"
2081,"[144680, 144773, 144884, 180987, 181128, 181260, 171330, 171478, 171609]"
2082,"[144731, 145662, 144833, 145745, 144953, 145832, 183101, 181337, 183236, 173213, 173312, 173407]"
2083,"[144793, 180875, 181006, 181155, 172923]"
